geo_type,geo_name,geo_id,stateusps,pop_tot,HU_tot,HU_100year,Pop_100year,HU_anyyear,Pop_anyyear,PH_units_100year,PH_units_tot,sub_housing_units_100year,PH_units_anyyear,sub_housing_units_anyyear,shr_hu_fp_100,shr_hu_fp_any,shr_hu_renter_fp_100,shr_hu_renter_fp_any,shr_hu_owner_fp_100,shr_hu_owner_fp_any,shr_hu_renter_fp_100_tract,shr_hu_renter_fp_any_tract,shr_hu_owner_fp_100_tract,shr_hu_owner_fp_any_tract,shr_hu_renter_tract,shr_hu_owner_tract,shr_hu_built00s_fp_100,shr_hu_built00s_fp_any,shr_hu_built8099_fp_100,shr_hu_built8099_fp_any,shr_hu_built6079_fp_100,shr_hu_built6079_fp_any,shr_hu_builtpre60_fp_100,shr_hu_builtpre60_fp_any,shr_hu_built00s_tract,shr_hu_built8099_tract,shr_hu_built6079_tract,shr_hu_builtpre60_tract,shr_hu_1fam_fp_100,shr_hu_1fam_fp_any,shr_hu_2to4fam_fp_100,shr_hu_2to4fam_fp_any,shr_hu_5to19fam_fp_100,shr_hu_5to19fam_fp_any,shr_hu_20up_fp_100,shr_hu_20up_fp_any,shr_hu_other_fp_100,shr_hu_other_fp_any,shr_hu_1fam_tract,shr_hu_2to4fam_tract,shr_hu_5to19fam_tract,shr_hu_20up_tract,shr_hu_other_tract,shr_hu_1fam_100year_oftotal,shr_hu_1fam_anyyear_oftotal,shr_hu_2to4fam_100year_oftotal,shr_hu_2to4fam_anyyear_oftotal,shr_hu_5to19fam_100year_oftotal,shr_hu_5to19fam_anyyear_oftotal,shr_hu_20up_100year_oftotal,shr_hu_20up_anyyear_oftotal,shr_hu_other_100year_oftotal,shr_hu_other_anyyear_oftotal,shr_hu_pre60_fp_100_1fam,shr_hu_pre60_fp_any_1fam,shr_hu_pre60_fp_100_2to4fam,shr_hu_pre60_fp_any_2to4fam,shr_hu_pre60_fp_100_5to19fam,shr_hu_pre60_fp_any_5to19fam,shr_hu_pre60_fp_100_20up,shr_hu_pre60_fp_any_20up,shr_hu_pre60_fp_100_Other,shr_hu_pre60_fp_any_Other,shr_pop_asian_fp_100,shr_pop_asian_fp_any,shr_pop_black_fp_100,shr_pop_black_fp_any,shr_pop_hispanic_fp_100,shr_pop_hispanic_fp_any,shr_pop_white_fp_100,shr_pop_white_fp_any,shr_pop_asian_tract,shr_pop_black_tract,shr_pop_hispanic_tract,shr_pop_white_tract,shr_hu_under18_fp_100,shr_hu_under18_fp_any,shr_hu_65up_fp_100,shr_hu_65up_fp_any,shr_hu_under18_tract,shr_hu_65up_tract,shr_pop_poverty_fp_100,shr_pop_poverty_fp_any,shr_pop_poverty_tract,shr_hu_incless25_fp_100,shr_hu_incless25_fp_any,shr_hu_inc25to50_fp_100,shr_hu_inc25to50_fp_any,shr_hu_inc50to75_fp_100,shr_hu_inc50to75_fp_any,shr_hu_inc75up_fp_100,shr_hu_inc75up_fp_any,shr_hu_incless25_tract,shr_hu_inc25to50_tract,shr_hu_inc50to75_tract,shr_hu_inc75up_tract
Census Tract,48439111513,48439111513,TX,6761,2262,0,0,0,0,,,,,,0,0,,,,,0,0,0,0,0.217583497,0.782416503,,,,,,,,,0.048187445,0.877099912,0.074712644,0,,,,,,,,,,,0.977011494,0.014588859,0.008399646,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0.132672682,0.269930484,0.31622541,0.263422571,,,,,0.475933202,0.16453831,,,0.056634544,,,,,,,,,0.069744597,0.22151277,0.259823183,0.44891945
Census Tract,48439111514,48439111514,TX,6784,2375,239.1230068,683.0359909,239.1230068,683.0359909,,,,,,0.100683371,0.100683371,0.378627968,0.378627968,0.621372032,0.621372032,0.100683371,0.100683371,0.100683371,0.100683371,0.378627968,0.621372032,0.011789474,0.011789474,0.884210526,0.884210526,0.098105263,0.098105263,0.005894737,0.005894737,0.011789474,0.884210526,0.098105263,0.005894737,0.788210526,0.788210526,0.005473684,0.005473684,0.153263158,0.153263158,0.053052632,0.053052632,0,0,0.788210526,0.005473684,0.153263158,0.053052632,0,0.100683371,0.100683371,0.100683371,0.100683371,0.100683371,0.100683371,0.100683371,0.100683371,,,1,1,0,0,0,0,0,0,0,0,0.106721698,0.106721698,0.346108491,0.346108491,0.179982311,0.179982311,0.353626179,0.353626179,0.106721698,0.346108491,0.179982311,0.353626179,0.41996482,0.41996482,0.145558487,0.145558487,0.41996482,0.145558487,0.083738759,0.083738759,0.083738759,0.139841689,0.139841689,0.222955145,0.222955145,0.226033421,0.226033421,0.411169745,0.411169745,0.139841689,0.222955145,0.226033421,0.411169745
Census Tract,48439111516,48439111516,TX,7948,2875,0,0,,,,,,,,0,,,,,,0,,0,,0.530945893,0.469054107,,,,,,,,,0.081391304,0.615652174,0.271304348,0.031652174,,,,,,,,,,,0.648347826,0.047304348,0.22226087,0.07026087,0.011826087,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,0.131479618,0.312028183,0.367136387,0.1843231,,,,,0.510315298,0.153367069,,,0.183712121,,,,,,,,,0.196574543,0.365511872,0.241339042,0.196574543
Census Tract,48439111521,48439111521,TX,8368,2395,0,0,,,,,,,,0,,,,,,0,,0,,0.262107052,0.737892948,,,,,,,,,0.026722338,0.086430063,0.860542798,0.026304802,,,,,,,,,,,0.921920668,0.006680585,0.058037578,0,0.013361169,0,,0,,0,,,,0,,,,,,,,,,,,,,,,,,,,0.071582218,0.067280115,0.558795411,0.29457457,,,,,0.528462192,0.219626168,,,0.138818718,,,,,,,,,0.140186916,0.35768904,0.260832625,0.241291419
Census Tract,48439111522,48439111522,TX,9336,3168,0,0,,,,,,,,0,,,,,,0,,0,,0.667232022,0.332767978,,,,,,,,,0.183396465,0.640151515,0.138888889,0.037563131,,,,,,,,,,,0.491161616,0.068497475,0.244949495,0.195391414,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,0.126392459,0.355184233,0.32701371,0.181448158,,,,,0.495929444,0.130936228,,,0.278515161,,,,,,,,,0.226933514,0.327679783,0.223202171,0.222184532
Census Tract,48439111523,48439111523,TX,7308,2975,0,0,0,0,,,,,,0,0,,,,,0,0,0,0,0.592592593,0.407407407,,,,,,,,,0.146554622,0.312605042,0.534117647,0.006722689,,,,,,,,,,,0.48,0.180840336,0.170420168,0.165042017,0.003697479,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0.085249042,0.236316366,0.436097428,0.208128079,,,,,0.408187135,0.173099415,,,0.187827767,,,,,,,,,0.197270955,0.299025341,0.303703704,0.2
Census Tract,48439111524,48439111524,TX,6650,2119,17.4202565,54.66951661,17.4202565,54.66951661,,,,,,0.00822098,0.00822098,0.522908367,0.522908367,0.477091634,0.477091634,0.00822098,0.00822098,0.00822098,0.00822098,0.522908367,0.477091634,0.0660689,0.0660689,0.204341671,0.204341671,0.711184521,0.711184521,0.018404908,0.018404908,0.0660689,0.204341671,0.711184521,0.018404908,0.779141104,0.779141104,0.03303445,0.03303445,0.116092497,0.116092497,0.059933931,0.059933931,0.011798018,0.011798018,0.779141104,0.03303445,0.116092497,0.059933931,0.011798018,0.00822098,0.00822098,0.00822098,0.00822098,0.00822098,0.00822098,0.00822098,0.00822098,0.00822098,0.00822098,1,1,0,0,0,0,0,0,0,0,0.106015038,0.106015038,0.198947368,0.198947368,0.346616541,0.346616541,0.272180451,0.272180451,0.106015038,0.198947368,0.346616541,0.272180451,0.469123506,0.469123506,0.132968128,0.132968128,0.469123506,0.132968128,0.274080968,0.274080968,0.274080968,0.308266932,0.308266932,0.293326693,0.293326693,0.204183267,0.204183267,0.194223108,0.194223108,0.308266932,0.293326693,0.204183267,0.194223108
Census Tract,48439111525,48439111525,TX,4372,1778,73.97704448,181.9053085,73.97704448,181.9053085,,,,,,0.041606887,0.041606887,0.448499117,0.448499117,0.551500883,0.551500883,0.041606887,0.041606887,0.041606887,0.041606887,0.448499117,0.551500883,0.021934758,0.021934758,0.361079865,0.361079865,0.605736783,0.605736783,0.011248594,0.011248594,0.021934758,0.361079865,0.605736783,0.011248594,0.868391451,0.868391451,0.080989876,0.080989876,0.024746907,0.024746907,0,0,0.025871766,0.025871766,0.868391451,0.080989876,0.024746907,0,0.025871766,0.041606887,0.041606887,0.041606887,0.041606887,0.041606887,0.041606887,,,0.041606887,0.041606887,0.45,0.45,0.55,0.55,0,0,0,0,0,0,0.045974382,0.045974382,0.172461116,0.172461116,0.247712717,0.247712717,0.508920403,0.508920403,0.045974382,0.172461116,0.247712717,0.508920403,0.35256033,0.35256033,0.253090053,0.253090053,0.35256033,0.253090053,0.138288081,0.138288081,0.138288081,0.230723955,0.230723955,0.247792819,0.247792819,0.271924662,0.271924662,0.249558564,0.249558564,0.230723955,0.247792819,0.271924662,0.249558564
Census Tract,48439111526,48439111526,TX,4007,1632,0,0,,,,,,,,0,,,,,,0,,0,,0.28362014,0.71637986,,,,,,,,,0.068014706,0.301470588,0.617034314,0.013480392,,,,,,,,,,,0.858455882,0,0,0.129901961,0.011642157,0,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,0.036186673,0.030446718,0.14449713,0.748689793,,,,,0.247291268,0.395793499,,,0.035869844,,,,,,,,,0.08859146,0.21414914,0.246016571,0.45124283
Census Tract,48439111529,48439111529,TX,5725,2492,50.6504065,116.3617886,50.6504065,116.3617886,,,,,,0.020325203,0.020325203,0.200934579,0.200934579,0.799065421,0.799065421,0.020325203,0.020325203,0.020325203,0.020325203,0.200934579,0.799065421,0.088683788,0.088683788,0.730738363,0.730738363,0.180577849,0.180577849,0,0,0.088683788,0.730738363,0.180577849,0,0.914125201,0.914125201,0.014446228,0.014446228,0.033707865,0.033707865,0.037720706,0.037720706,0,0,0.914125201,0.014446228,0.033707865,0.037720706,0,0.020325203,0.020325203,0.020325203,0.020325203,0.020325203,0.020325203,0.020325203,0.020325203,,,,,,,,,,,,,0.07580786,0.07580786,0.08209607,0.08209607,0.04558952,0.04558952,0.773799127,0.773799127,0.07580786,0.08209607,0.04558952,0.773799127,0.239592184,0.239592184,0.308411215,0.308411215,0.239592184,0.308411215,0.045938865,0.045938865,0.045938865,0.06584537,0.06584537,0.161002549,0.161002549,0.192438403,0.192438403,0.580713679,0.580713679,0.06584537,0.161002549,0.192438403,0.580713679
Census Tract,48439111530,48439111530,TX,4924,1811,175.3048,476.6432,190.5172,518.0048,,,,,,0.0968,0.1052,0.120375807,0.120375807,0.879624193,0.879624193,0.0968,0.1052,0.0968,0.1052,0.120375807,0.879624193,0.074544451,0.074544451,0.602429597,0.602429597,0.323025953,0.323025953,0,0,0.074544451,0.602429597,0.323025953,0,0.912755384,0.912755384,0.014356709,0.014356709,0,0,0,0,0.072887907,0.072887907,0.912755384,0.014356709,0,0,0.072887907,0.0968,0.1052,0.0968,0.1052,,,,,0.0968,0.1052,,,,,,,,,,,0.05605199,0.05605199,0.09565394,0.09565394,0.077579204,0.077579204,0.736190089,0.736190089,0.05605199,0.09565394,0.077579204,0.736190089,0.334116265,0.334116265,0.301820317,0.301820317,0.334116265,0.301820317,0.113437691,0.113437691,0.113437691,0.089841456,0.089841456,0.173223723,0.173223723,0.203758074,0.203758074,0.533176747,0.533176747,0.089841456,0.173223723,0.203758074,0.533176747
Census Tract,48439111531,48439111531,TX,7242,2970,54.81543624,133.6610738,54.81543624,133.6610738,,,,,,0.018456376,0.018456376,0.215110178,0.215110178,0.784889822,0.784889822,0.018456376,0.018456376,0.018456376,0.018456376,0.215110178,0.784889822,0.211447811,0.211447811,0.608080808,0.608080808,0.17003367,0.17003367,0.01043771,0.01043771,0.211447811,0.608080808,0.17003367,0.01043771,0.875757576,0.875757576,0,0,0.055892256,0.055892256,0.057912458,0.057912458,0.01043771,0.01043771,0.875757576,0,0.055892256,0.057912458,0.01043771,0.018456376,0.018456376,,,0.018456376,0.018456376,0.018456376,0.018456376,0.018456376,0.018456376,1,1,0,0,0,0,0,0,0,0,0.064484949,0.064484949,0.127174814,0.127174814,0.092239713,0.092239713,0.697045015,0.697045015,0.064484949,0.127174814,0.092239713,0.697045015,0.318642882,0.318642882,0.222805177,0.222805177,0.318642882,0.222805177,0.113964464,0.113964464,0.113964464,0.063658622,0.063658622,0.168940189,0.168940189,0.244491081,0.244491081,0.522910108,0.522910108,0.063658622,0.168940189,0.244491081,0.522910108
Census Tract,48439111532,48439111532,TX,5059,1933,0,0,,,,,,,,0,,,,,,0,,0,,0.263358779,0.736641221,,,,,,,,,0.049146405,0.786859803,0.163993792,0,,,,,,,,,,,0.745990688,0.013450595,0.064148991,0.00879462,0.167615106,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,0.038545167,0.092508401,0.206562562,0.629768729,,,,,0.304252999,0.205561614,,,0.062067602,,,,,,,,,0.122682661,0.212649946,0.158669575,0.505997819
Census Tract,48439111533,48439111533,TX,6479,2460,78.11556481,205.736075,78.11556481,205.736075,,,,,,0.031754295,0.031754295,0.149864987,0.149864987,0.850135014,0.850135014,0.031754295,0.031754295,0.031754295,0.031754295,0.149864987,0.850135014,0.162195122,0.162195122,0.582926829,0.582926829,0.224390244,0.224390244,0.030487805,0.030487805,0.162195122,0.582926829,0.224390244,0.030487805,0.993902439,0.993902439,0,0,0,0,0,0,0.006097561,0.006097561,0.993902439,0,0,0,0.006097561,0.031754295,0.031754295,,,,,,,0.031754295,0.031754295,0.8,0.8,0,0,0,0,0,0,0.2,0.2,0.022534342,0.022534342,0.148479704,0.148479704,0.151412255,0.151412255,0.647785152,0.647785152,0.022534342,0.148479704,0.151412255,0.647785152,0.414041404,0.414041404,0.235823582,0.235823582,0.414041404,0.235823582,0.036915376,0.036915376,0.036915376,0.078307831,0.078307831,0.142214221,0.142214221,0.229072907,0.229072907,0.550405041,0.550405041,0.078307831,0.142214221,0.229072907,0.550405041
Census Tract,48439111534,48439111534,TX,3116,1324,41.80473619,98.38637308,41.80473619,98.38637308,,,,,,0.031574574,0.031574574,0.576135352,0.576135352,0.423864648,0.423864648,0.031574574,0.031574574,0.031574574,0.031574574,0.576135352,0.423864648,0.179758308,0.179758308,0.728096677,0.728096677,0.080060423,0.080060423,0.012084592,0.012084592,0.179758308,0.728096677,0.080060423,0.012084592,0.375377644,0.375377644,0.077794562,0.077794562,0.420694864,0.420694864,0.09592145,0.09592145,0.03021148,0.03021148,0.375377644,0.077794562,0.420694864,0.09592145,0.03021148,0.031574574,0.031574574,0.031574574,0.031574574,0.031574574,0.031574574,0.031574574,0.031574574,0.031574574,0.031574574,1,1,0,0,0,0,0,0,0,0,0.126765083,0.126765083,0.38254172,0.38254172,0.348523748,0.348523748,0.129653402,0.129653402,0.126765083,0.38254172,0.348523748,0.129653402,0.452359751,0.452359751,0.090828139,0.090828139,0.452359751,0.090828139,0.149229782,0.149229782,0.149229782,0.257346394,0.257346394,0.266251113,0.266251113,0.186108638,0.186108638,0.290293856,0.290293856,0.257346394,0.266251113,0.186108638,0.290293856
Census Tract,48439111536,48439111536,TX,6542,2409,0,0,0,0,,,,,,0,0,,,,,0,0,0,0,0.577090592,0.422909408,,,,,,,,,0.345786634,0.545869656,0.074304691,0.03403902,,,,,,,,,,,0.552096306,0.062681611,0.271066833,0.114155251,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0.118006726,0.338275757,0.227453378,0.288443901,,,,,0.446864112,0.135452962,,,0.097676552,,,,,,,,,0.177264808,0.276567944,0.293118467,0.253048781
Census Tract,48439111537,48439111537,TX,5965,2288,185.1929825,482.8129984,185.1929825,482.8129984,,,,,,0.080940989,0.080940989,0.563328761,0.563328761,0.436671239,0.436671239,0.080940989,0.080940989,0.080940989,0.080940989,0.563328761,0.436671239,0.463723776,0.463723776,0.499125874,0.499125874,0.028409091,0.028409091,0.008741259,0.008741259,0.463723776,0.499125874,0.028409091,0.008741259,0.496066434,0.496066434,0.056818182,0.056818182,0.152534965,0.152534965,0.29458042,0.29458042,0,0,0.496066434,0.056818182,0.152534965,0.29458042,0,0.080940989,0.080940989,0.080940989,0.080940989,0.080940989,0.080940989,0.080940989,0.080940989,,,1,1,0,0,0,0,0,0,0,0,0.053478625,0.053478625,0.338977368,0.338977368,0.268063705,0.268063705,0.308130763,0.308130763,0.053478625,0.338977368,0.268063705,0.308130763,0.375857339,0.375857339,0.100137174,0.100137174,0.375857339,0.100137174,0.103939648,0.103939648,0.103939648,0.112940101,0.112940101,0.218564243,0.218564243,0.298125286,0.298125286,0.37037037,0.37037037,0.112940101,0.218564243,0.298125286,0.37037037
Census Tract,48439111538,48439111538,TX,9382,2923,0,0,,,,,,,,0,,,,,,0,,0,,0.188193202,0.811806798,,,,,,,,,0.32637701,0.622990079,0.046185426,0.004447486,,,,,,,,,,,0.93020869,0,0.058159425,0.005815943,0.005815943,0,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,0.090599019,0.335536133,0.216478363,0.328501386,,,,,0.508765653,0.131663685,,,0.087721168,,,,,,,,,0.079427549,0.135241503,0.192844365,0.592486583
Census Tract,48439111539,48439111539,TX,6204,2339,40.93454673,108.5754288,40.93454673,108.5754288,,,,,,0.017500875,0.017500875,0.426404996,0.426404996,0.573595005,0.573595005,0.017500875,0.017500875,0.017500875,0.017500875,0.426404996,0.573595005,0.221889697,0.221889697,0.69987174,0.69987174,0.073963232,0.073963232,0.004275331,0.004275331,0.221889697,0.69987174,0.073963232,0.004275331,0.602394186,0.602394186,0.086361693,0.086361693,0.261222745,0.261222745,0.050021377,0.050021377,0,0,0.602394186,0.086361693,0.261222745,0.050021377,0,0.017500875,0.017500875,0.017500875,0.017500875,0.017500875,0.017500875,0.017500875,0.017500875,,,1,1,0,0,0,0,0,0,0,0,0.146357189,0.146357189,0.255157963,0.255157963,0.240651193,0.240651193,0.326724694,0.326724694,0.146357189,0.255157963,0.240651193,0.326724694,0.380909902,0.380909902,0.105709188,0.105709188,0.380909902,0.105709188,0.101225016,0.101225016,0.101225016,0.207850134,0.207850134,0.208296164,0.208296164,0.24308653,0.24308653,0.340767172,0.340767172,0.207850134,0.208296164,0.24308653,0.340767172
Census Tract,48439111540,48439111540,TX,3968,1396,0,0,0,0,,,,,,0,0,,,,,0,0,0,0,0.198540146,0.801459854,,,,,,,,,0.040830946,0.874641834,0.062320917,0.022206304,,,,,,,,,,,0.972063037,0.007163324,0,0.020773639,0,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,0.072328629,0.303175403,0.251008065,0.325604839,,,,,0.472992701,0.115328467,,,0.071320565,,,,,,,,,0.120437956,0.287591241,0.239416058,0.352554745
Census Tract,48439111541,48439111541,TX,6736,1990,114.0484938,386.0455547,114.0484938,386.0455547,,,,,,0.057310801,0.057310801,0.16027689,0.16027689,0.83972311,0.83972311,0.057310801,0.057310801,0.057310801,0.057310801,0.16027689,0.83972311,0.388442211,0.388442211,0.575879397,0.575879397,0.030653266,0.030653266,0.005025126,0.005025126,0.388442211,0.575879397,0.030653266,0.005025126,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.057310801,0.057310801,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0.094566508,0.094566508,0.251929929,0.251929929,0.273752969,0.273752969,0.351692399,0.351692399,0.094566508,0.251929929,0.273752969,0.351692399,0.563897764,0.563897764,0.134717785,0.134717785,0.563897764,0.134717785,0.057394156,0.057394156,0.057394156,0.037273695,0.037273695,0.206070288,0.206070288,0.129392971,0.129392971,0.627263046,0.627263046,0.037273695,0.206070288,0.129392971,0.627263046
Census Tract,48439111542,48439111542,TX,6638,2398,163.2733888,451.9636175,174.4906445,483.014553,,,,,,0.068087318,0.072765073,0.529949703,0.529949703,0.470050297,0.470050297,0.068087318,0.072765073,0.068087318,0.072765073,0.529949703,0.470050297,0.37823186,0.37823186,0.529190993,0.529190993,0.070475396,0.070475396,0.022101752,0.022101752,0.37823186,0.529190993,0.070475396,0.022101752,0.685988324,0.685988324,0.091326105,0.091326105,0.150959133,0.150959133,0.071726439,0.071726439,0,0,0.685988324,0.091326105,0.150959133,0.071726439,0,0.068087318,0.072765073,0.068087318,0.072765073,0.068087318,0.072765073,0.068087318,0.072765073,,,1,1,0,0,0,0,0,0,0,0,0.113287135,0.113287135,0.395601085,0.395601085,0.218288641,0.218288641,0.260319373,0.260319373,0.113287135,0.395601085,0.218288641,0.260319373,0.574302698,0.574302698,0.067672611,0.067672611,0.574302698,0.067672611,0.245328511,0.245328511,0.245328511,0.252857796,0.252857796,0.33744856,0.33744856,0.153177869,0.153177869,0.256515775,0.256515775,0.252857796,0.33744856,0.153177869,0.256515775
Census Tract,48439111543,48439111543,TX,7227,2511,0,0,0,0,,,,,,0,0,,,,,0,0,0,0,0.143111111,0.856888889,,,,,,,,,0.08004779,0.87654321,0.043409,0,,,,,,,,,,,0.986857826,0,0,0,0.013142174,0,0,,,,,,,0,0,,,,,,,,,,,,,,,,,,,0.055624741,0.261657673,0.239241732,0.423688944,,,,,0.552444444,0.096444444,,,0.062154108,,,,,,,,,0.092888889,0.236444444,0.243111111,0.427555556
Census Tract,48439111544,48439111544,TX,2422,986,0,0,,,,,,,,0,,,,,,0,,0,,0.304591265,0.695408735,,,,,,,,,0.120689655,0.574036511,0.25862069,0.046653144,,,,,,,,,,,0.677484787,0.017241379,0.249492901,0.055780933,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,0.080099092,0.032617671,0.045417011,0.808422791,,,,,0.288913774,0.303471445,,,0.068538398,,,,,,,,,0.114221725,0.124300112,0.173572228,0.587905935
Census Tract,48439111545,48439111545,TX,6954,2314,144.9125249,435.4890656,144.9125249,435.4890656,,,,,,0.062624255,0.062624255,0.154529307,0.154529307,0.845470693,0.845470693,0.062624255,0.062624255,0.062624255,0.062624255,0.154529307,0.845470693,0.085133967,0.085133967,0.639152982,0.639152982,0.262316335,0.262316335,0.013396716,0.013396716,0.085133967,0.639152982,0.262316335,0.013396716,0.99394987,0.99394987,0,0,0,0,0,0,0.00605013,0.00605013,0.99394987,0,0,0,0.00605013,0.062624255,0.062624255,,,,,,,0.062624255,0.062624255,1,1,0,0,0,0,0,0,0,0,0.070031637,0.070031637,0.092896175,0.092896175,0.163359218,0.163359218,0.662640207,0.662640207,0.070031637,0.092896175,0.163359218,0.662640207,0.372557727,0.372557727,0.208703375,0.208703375,0.372557727,0.208703375,0.020866312,0.020866312,0.020866312,0.04928952,0.04928952,0.092806394,0.092806394,0.209591474,0.209591474,0.648312611,0.648312611,0.04928952,0.092806394,0.209591474,0.648312611
Census Tract,48439111546,48439111546,TX,17635,4884,34.45502646,124.4091711,43.06878307,155.5114638,,,,,,0.007054674,0.008818342,0.155678435,0.155678435,0.844321565,0.844321565,0.007054674,0.008818342,0.007054674,0.008818342,0.155678435,0.844321565,0.604422604,0.604422604,0.346437346,0.346437346,0.039312039,0.039312039,0.00982801,0.00982801,0.604422604,0.346437346,0.039312039,0.00982801,0.996314496,0.996314496,0,0,0,0,0,0,0.003685504,0.003685504,0.996314496,0,0,0,0.003685504,0.007054674,0.008818342,,,,,,,0.007054674,0.008818342,1,1,0,0,0,0,0,0,0,0,0.147093848,0.147093848,0.326339665,0.326339665,0.309101219,0.309101219,0.206577828,0.206577828,0.147093848,0.326339665,0.309101219,0.206577828,0.600382816,0.600382816,0.145895364,0.145895364,0.600382816,0.145895364,0.096906046,0.096906046,0.096906046,0.09549128,0.09549128,0.190769885,0.190769885,0.311356869,0.311356869,0.402381965,0.402381965,0.09549128,0.190769885,0.311356869,0.402381965
Census Tract,48439111547,48439111547,TX,7459,2278,10.89478261,35.67347826,10.89478261,35.67347826,,,,,,0.004782609,0.004782609,0.110601193,0.110601193,0.889398807,0.889398807,0.004782609,0.004782609,0.004782609,0.004782609,0.110601193,0.889398807,0.864354697,0.864354697,0.118964004,0.118964004,0,0,0.016681299,0.016681299,0.864354697,0.118964004,0,0.016681299,0.939859526,0.939859526,0.060140474,0.060140474,0,0,0,0,0,0,0.939859526,0.060140474,0,0,0,0.004782609,0.004782609,0.004782609,0.004782609,,,,,,,1,1,0,0,0,0,0,0,0,0,0.126826652,0.126826652,0.408901998,0.408901998,0.173079501,0.173079501,0.265585199,0.265585199,0.126826652,0.408901998,0.173079501,0.265585199,0.573198715,0.573198715,0.087195962,0.087195962,0.573198715,0.087195962,0.023863789,0.023863789,0.023863789,0.057365764,0.057365764,0.050481872,0.050481872,0.233134465,0.233134465,0.659017898,0.659017898,0.057365764,0.050481872,0.233134465,0.659017898
Census Tract,48439111548,48439111548,TX,8427,2668,0,0,31.33152665,98.96205962,,,,,,0,0.011743451,,0.174738474,,0.825261527,0,0.011743451,0,0.011743451,0.174738474,0.825261527,,0.937031484,,0.043853074,,0.007121439,,0.011994003,0.937031484,0.043853074,0.007121439,0.011994003,,0.859070465,,0.005622189,,0.116941529,,0.018365817,,0,0.859070465,0.005622189,0.116941529,0.018365817,0,0,0.011743451,0,0.011743451,0,0.011743451,0,0.011743451,,,,0.4375,,0,,0.5625,,0,,0,,0.097068945,,0.259522962,,0.168861991,,0.421264982,0.097068945,0.259522962,0.168861991,0.421264982,,0.50058117,,0.092599768,0.50058117,0.092599768,,0.048224568,0.048224568,,0.054242542,,0.075939558,,0.12785742,,0.74196048,0.054242542,0.075939558,0.12785742,0.74196048
Census Tract,48439111549,48439111549,TX,13410,3899,288.6204576,992.6648721,1292.669807,4445.935397,,,,,,0.074024226,0.331538807,0.118694362,0.118694362,0.881305638,0.881305638,0.074024226,0.331538807,0.074024226,0.331538807,0.118694362,0.881305638,0.757886638,0.757886638,0.227494229,0.227494229,0.006155425,0.006155425,0.008463709,0.008463709,0.757886638,0.227494229,0.006155425,0.008463709,0.947678892,0.947678892,0,0,0,0,0,0,0.052321108,0.052321108,0.947678892,0,0,0,0.052321108,0.074024226,0.331538807,,,,,,,0.074024226,0.331538807,1,1,0,0,0,0,0,0,0,0,0.10611484,0.10611484,0.352945563,0.352945563,0.225354213,0.225354213,0.280313199,0.280313199,0.10611484,0.352945563,0.225354213,0.280313199,0.539519827,0.539519827,0.105745886,0.105745886,0.539519827,0.105745886,0.055779269,0.055779269,0.055779269,0.081467494,0.081467494,0.105745886,0.105745886,0.225789048,0.225789048,0.586997572,0.586997572,0.081467494,0.105745886,0.225789048,0.586997572
Census Tract,48439111550,48439111550,TX,7097,2304,0,0,0,0,,,,,,0,0,,,,,0,0,0,0,0.181488203,0.818511797,,,,,,,,,0.749565972,0.235677083,0.007378472,0.007378472,,,,,,,,,,,0.814236111,0,0.172743056,0.007378472,0.005642361,0,0,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0.122727913,0.205861632,0.064957024,0.57460899,,,,,0.514972777,0.120235935,,,0.069228596,,,,,,,,,0.108892922,0.132032668,0.160163339,0.598911071
