,FIPS,year,population,poverty-rate,median-household-income,median-property-value,evictions,eviction-rate
56824,48113014130,2016,4470.0,5.34,98125.0,242300.0,6.0,0.5
56841,48113014131,2016,4466.0,6.28,60934.0,182000.0,12.0,0.71
56858,48113014132,2016,2266.0,26.98,67000.0,238600.0,11.0,1.57
56875,48113014133,2016,4746.0,23.15,41398.0,181000.0,60.0,2.87
56892,48113014134,2016,4103.0,0.79,130368.0,266000.0,3.0,1.11
56909,48113014135,2016,4603.0,7.61,80842.0,358800.0,0.0,0.0
56943,48113014137,2016,4632.0,1.71,90899.0,423600.0,12.0,0.53
56960,48113014138,2016,4022.0,7.35,90347.0,367700.0,3.0,0.19
56977,48113014203,2016,3425.0,14.57,49250.0,120300.0,8.0,2.51
56994,48113014204,2016,2207.0,25.3,26458.0,138200.0,18.0,3.0
57011,48113014205,2016,1557.0,2.84,134489.0,343700.0,2.0,6.45
57045,48113014302,2016,6787.0,10.86,49592.0,110600.0,13.0,1.4
57062,48113014306,2016,6002.0,17.16,48839.0,105600.0,14.0,2.62
57079,48113014307,2016,3728.0,2.77,55132.0,137400.0,13.0,1.39
57096,48113014308,2016,3977.0,26.17,29432.0,150000.0,34.0,3.11
57113,48113014309,2016,5204.0,30.3,28098.0,111300.0,28.0,1.84
57130,48113014310,2016,4486.0,21.5,44559.0,117900.0,42.0,4.1
57147,48113014311,2016,5158.0,8.41,70925.0,216700.0,12.0,0.57
57164,48113014312,2016,5741.0,3.36,67841.0,545600.0,27.0,1.31
57181,48113014403,2016,4211.0,17.55,40377.0,32000.0,80.0,4.58
57198,48113014405,2016,3593.0,9.2,42328.0,103400.0,12.0,1.69
57215,48113014406,2016,4101.0,9.24,52617.0,118800.0,18.0,2.28
57232,48113014407,2016,5196.0,12.69,36696.0,132500.0,44.0,2.46
57249,48113014408,2016,4317.0,11.04,46890.0,165300.0,17.0,1.81
57266,48113014501,2016,3518.0,4.27,63802.0,118200.0,8.0,3.35
57283,48113014502,2016,4840.0,19.18,42397.0,139600.0,21.0,2.28
57300,48113014601,2016,2215.0,6.75,51016.0,135200.0,7.0,2.02
57317,48113014602,2016,4677.0,15.75,32417.0,114600.0,12.0,1.39
57334,48113014603,2016,1694.0,27.15,40214.0,125900.0,6.0,1.85
57351,48113014701,2016,4500.0,27.45,32272.0,78100.0,6.0,0.52
57368,48113014702,2016,3788.0,33.33,36688.0,114800.0,10.0,1.64
57385,48113014703,2016,1851.0,15.52,35657.0,152500.0,3.0,0.69
57402,48113014901,2016,1644.0,18.55,39700.0,97700.0,4.0,1.63
57419,48113014902,2016,2479.0,12.15,37727.0,115900.0,4.0,0.87
57436,48113015000,2016,7996.0,24.17,35840.0,113400.0,32.0,2.75
57453,48113015100,2016,6761.0,12.79,45867.0,106900.0,15.0,2.41
57470,48113015202,2016,3832.0,34.96,35833.0,110000.0,30.0,4.99
57487,48113015204,2016,7087.0,7.44,60584.0,114500.0,9.0,1.81
57504,48113015205,2016,4182.0,33.96,42337.0,86700.0,13.0,1.9
57521,48113015206,2016,4085.0,7.5,52614.0,114300.0,34.0,6.95
57538,48113015303,2016,2104.0,24.46,37292.0,22900.0,0.0,0.0
57555,48113015304,2016,3785.0,14.62,41973.0,45800.0,0.0,0.0
57572,48113015305,2016,4440.0,12.74,41544.0,104600.0,22.0,3.99
57589,48113015306,2016,5370.0,6.2,67404.0,159200.0,33.0,5.26
57606,48113015401,2016,6856.0,9.69,63500.0,155600.0,1.0,0.08
57623,48113015403,2016,3357.0,20.85,37091.0,107300.0,14.0,2.06
57640,48113015404,2016,4424.0,28.25,34318.0,74800.0,0.0,0.0
57657,48113015500,2016,3540.0,27.19,40000.0,101200.0,1.0,0.14
57674,48113015600,2016,5271.0,13.02,40902.0,67500.0,1.0,0.17
57691,48113015700,2016,2836.0,22.95,39906.0,69400.0,0.0,0.0
57708,48113015800,2016,2317.0,23.18,38141.0,65000.0,0.0,0.0
57725,48113015900,2016,4175.0,30.9,32500.0,83200.0,1.0,0.11
57742,48113016001,2016,4870.0,18.85,46553.0,68200.0,13.0,2.44
57759,48113016002,2016,2886.0,24.31,33063.0,85200.0,1.0,0.19
57776,48113016100,2016,3339.0,19.67,27619.0,112500.0,4.0,0.38
57793,48113016201,2016,4880.0,17.36,44844.0,98200.0,17.0,3.62
57810,48113016202,2016,8090.0,21.69,47696.0,97500.0,2.0,0.15
57827,48113016301,2016,6785.0,15.12,59375.0,103000.0,0.0,0.0
57844,48113016302,2016,2107.0,15.78,40781.0,91100.0,0.0,0.0
57861,48113016401,2016,10471.0,5.28,74269.0,125600.0,4.0,1.03
57878,48113016406,2016,4878.0,16.55,47731.0,89400.0,1.0,0.15
57895,48113016407,2016,7485.0,22.37,38416.0,87900.0,5.0,0.5
57912,48113016408,2016,6932.0,6.39,47634.0,98900.0,2.0,0.37
57929,48113016409,2016,3644.0,6.41,95329.0,159800.0,0.0,0.0
57946,48113016410,2016,5411.0,7.5,94583.0,151100.0,4.0,2.38
57963,48113016411,2016,8479.0,7.97,73271.0,123500.0,1.0,0.21
57980,48113016412,2016,4480.0,3.26,101303.0,189900.0,1.0,1.06
57997,48113016413,2016,6655.0,10.94,83891.0,171600.0,1.0,0.11
58014,48113016502,2016,7060.0,17.84,46063.0,95200.0,6.0,0.65
58031,48113016509,2016,6012.0,6.75,56140.0,124500.0,5.0,0.83
58048,48113016510,2016,12834.0,7.75,58984.0,130300.0,0.0,0.0
58065,48113016511,2016,4048.0,23.86,37161.0,96700.0,4.0,1.06
58082,48113016513,2016,5293.0,4.32,80686.0,169800.0,2.0,1.37
58099,48113016514,2016,7180.0,6.0,71793.0,129000.0,6.0,1.12
58116,48113016516,2016,5749.0,11.65,42545.0,103200.0,3.0,0.37
58133,48113016517,2016,4287.0,18.62,46277.0,92000.0,16.0,2.02
58150,48113016518,2016,5019.0,16.7,53750.0,107000.0,22.0,3.19
58167,48113016519,2016,2604.0,4.18,72077.0,138900.0,2.0,2.3
58184,48113016520,2016,7656.0,19.35,40981.0,98300.0,0.0,0.0
58201,48113016521,2016,5709.0,14.69,52415.0,115700.0,0.0,0.0
58218,48113016522,2016,3391.0,7.15,54576.0,128100.0,3.0,0.76
58235,48113016523,2016,4559.0,3.15,100428.0,256300.0,2.0,0.77
58252,48113016605,2016,7766.0,48.11,22718.0,75000.0,0.0,0.0
58269,48113016606,2016,7059.0,9.6,52725.0,102900.0,5.0,0.41
58303,48113016610,2016,4493.0,18.95,40238.0,117700.0,17.0,1.58
58320,48113016611,2016,5994.0,17.29,58026.0,121400.0,5.0,0.56
58337,48113016612,2016,14115.0,2.09,93112.0,168700.0,19.0,3.81
58354,48113016615,2016,3949.0,9.15,60798.0,109100.0,5.0,1.2
58371,48113016616,2016,6111.0,10.17,67627.0,124600.0,8.0,1.85
58388,48113016617,2016,4478.0,2.02,107543.0,208100.0,0.0,0.0
58405,48113016618,2016,4779.0,9.83,46467.0,140200.0,31.0,3.91
58422,48113016619,2016,3515.0,9.5,40819.0,119800.0,15.0,1.71
58439,48113016620,2016,5381.0,9.2,75655.0,136500.0,3.0,0.64
58456,48113016621,2016,5144.0,16.85,52565.0,110500.0,2.0,0.25
58473,48113016622,2016,4251.0,4.98,61355.0,150600.0,5.0,1.34
58490,48113016623,2016,6145.0,6.51,67935.0,159000.0,12.0,2.3
58507,48113016624,2016,3085.0,5.06,69683.0,129700.0,4.0,1.31
58524,48113016625,2016,9920.0,9.14,65798.0,148600.0,20.0,1.45
58541,48113016626,2016,5191.0,24.72,44688.0,94800.0,7.0,0.78
58558,48113016701,2016,6741.0,20.84,38240.0,77800.0,0.0,0.0
58575,48113016703,2016,11086.0,19.61,47070.0,121600.0,0.0,0.0
58592,48113016704,2016,4157.0,15.69,46654.0,82800.0,0.0,0.0
58609,48113016705,2016,7157.0,16.77,48545.0,104400.0,0.0,0.0
58626,48113016802,2016,3586.0,5.68,71154.0,135300.0,0.0,0.0
58643,48113016803,2016,5677.0,14.39,48886.0,79300.0,0.0,0.0
58660,48113016804,2016,8642.0,11.98,54035.0,106500.0,0.0,0.0
58677,48113016902,2016,5946.0,19.22,36862.0,72400.0,0.0,0.0
58694,48113016903,2016,5220.0,28.55,38954.0,66000.0,0.0,0.0
58711,48113017001,2016,9018.0,16.85,42625.0,78900.0,0.0,0.0
58728,48113017003,2016,10056.0,15.31,36558.0,74200.0,0.0,0.0
58745,48113017004,2016,8852.0,33.35,37692.0,42300.0,0.0,0.0
58762,48113017101,2016,5051.0,15.22,46024.0,93700.0,0.0,0.0
58779,48113017102,2016,5128.0,18.88,39656.0,74900.0,0.0,0.0
58796,48113017201,2016,5651.0,34.71,32375.0,71200.0,1.0,0.09
58813,48113017202,2016,8656.0,18.67,35568.0,77700.0,10.0,0.53
58830,48113017301,2016,6124.0,12.69,53415.0,86600.0,5.0,0.92
58847,48113017303,2016,7485.0,9.07,64094.0,109100.0,13.0,2.64
58864,48113017304,2016,10660.0,5.38,83359.0,155100.0,11.0,4.42
58881,48113017305,2016,10173.0,7.9,71121.0,138400.0,21.0,5.56
58898,48113017306,2016,8133.0,11.05,64737.0,130500.0,9.0,2.68
58915,48113017400,2016,5579.0,15.76,48954.0,85800.0,26.0,4.95
58932,48113017500,2016,3709.0,15.11,62908.0,129800.0,39.0,13.13
58949,48113017602,2016,4080.0,20.94,43006.0,79100.0,14.0,4.98
58966,48113017604,2016,3485.0,17.75,41318.0,70000.0,32.0,6.75
58983,48113017605,2016,4128.0,26.51,40699.0,70200.0,0.0,0.0
59000,48113017606,2016,4784.0,12.75,42763.0,105800.0,32.0,5.87
59017,48113017702,2016,8033.0,19.22,46250.0,117600.0,79.0,6.08
59034,48113017703,2016,4806.0,35.58,27304.0,68100.0,17.0,1.6
59051,48113017704,2016,5805.0,23.75,37612.0,71000.0,44.0,3.99
59068,48113017804,2016,6691.0,23.67,33523.0,95700.0,81.0,5.56
59085,48113017805,2016,5527.0,18.48,36502.0,102300.0,70.0,6.17
59102,48113017806,2016,4789.0,19.95,42070.0,84200.0,41.0,4.98
59119,48113017807,2016,6583.0,11.51,39485.0,103800.0,61.0,3.82
59136,48113017808,2016,4498.0,5.93,62179.0,143800.0,4.0,0.65
59153,48113017811,2016,4300.0,9.07,66398.0,112900.0,7.0,1.69
59170,48113017812,2016,2164.0,7.2,67721.0,122000.0,4.0,1.65
59187,48113017813,2016,6532.0,6.76,43596.0,109600.0,102.0,5.39
59204,48113017814,2016,5845.0,7.11,67118.0,139700.0,9.0,1.08
59221,48113017900,2016,5029.0,18.33,41815.0,82400.0,22.0,4.07
59238,48113018001,2016,6365.0,7.77,52462.0,88600.0,22.0,2.67
59255,48113018002,2016,3448.0,11.99,42630.0,87400.0,10.0,2.35
59272,48113018104,2016,7101.0,2.04,84784.0,267900.0,12.0,2.38
59289,48113018105,2016,6404.0,19.94,39128.0,86600.0,14.0,3.0
59306,48113018110,2016,4744.0,2.79,67629.0,170400.0,4.0,0.85
59323,48113018111,2016,6782.0,21.65,56495.0,108100.0,26.0,3.3
59340,48113018118,2016,8038.0,6.25,63110.0,187500.0,47.0,4.68
59357,48113018120,2016,5148.0,5.73,70965.0,128700.0,3.0,1.3
59374,48113018121,2016,5769.0,9.4,66766.0,116300.0,24.0,5.63
59391,48113018122,2016,14070.0,3.6,89119.0,166400.0,23.0,3.24
59408,48113018123,2016,7886.0,5.98,67240.0,124900.0,11.0,1.38
59425,48113018124,2016,17680.0,2.13,91623.0,178700.0,29.0,4.36
59442,48113018126,2016,7335.0,4.48,61186.0,115300.0,14.0,2.7
59459,48113018127,2016,3369.0,10.46,46210.0,95900.0,7.0,2.41
59476,48113018128,2016,5963.0,19.21,47717.0,96100.0,58.0,5.36
59493,48113018129,2016,4132.0,8.3,48971.0,124300.0,7.0,0.81
59510,48113018130,2016,4147.0,16.84,37015.0,107300.0,97.0,6.19
59527,48113018132,2016,5697.0,11.37,64167.0,113200.0,6.0,1.44
59544,48113018133,2016,3616.0,3.48,64561.0,130700.0,8.0,3.17
59561,48113018134,2016,5653.0,3.5,92210.0,147400.0,7.0,3.02
59578,48113018135,2016,3968.0,3.49,72652.0,135900.0,15.0,4.34
59595,48113018136,2016,7800.0,4.23,103644.0,202200.0,3.0,1.78
59612,48113018137,2016,3724.0,6.73,63393.0,153200.0,20.0,3.23
59629,48113018138,2016,5050.0,12.65,45914.0,155300.0,34.0,2.15
59646,48113018139,2016,7498.0,14.7,62990.0,145300.0,8.0,2.73
59663,48113018140,2016,5417.0,7.24,76948.0,161000.0,4.0,1.28
59680,48113018141,2016,3758.0,21.42,33018.0,94600.0,77.0,4.45
59697,48113018142,2016,3333.0,7.7,62723.0,117400.0,11.0,4.55
59714,48113018203,2016,6506.0,10.61,55250.0,109500.0,13.0,3.68
59731,48113018204,2016,4675.0,23.26,37917.0,69900.0,11.0,2.42
59748,48113018205,2016,4585.0,11.33,45052.0,100900.0,49.0,6.35
59765,48113018206,2016,4824.0,23.63,37102.0,73500.0,17.0,3.85
59782,48113018300,2016,6556.0,11.55,37625.0,84500.0,46.0,5.44
59799,48113018401,2016,5316.0,31.52,37429.0,103000.0,30.0,4.28
59816,48113018402,2016,4361.0,12.03,57005.0,119000.0,11.0,3.09
59850,48113018501,2016,4050.0,28.44,38099.0,96600.0,21.0,4.84
59867,48113018503,2016,5967.0,41.47,30400.0,105600.0,0.0,0.0
59884,48113018505,2016,4044.0,18.22,30673.0,39800.0,0.0,0.0
59901,48113018506,2016,3614.0,23.69,25698.0,29000.0,0.0,0.0
59918,48113018600,2016,3690.0,16.57,43370.0,94600.0,4.0,1.16
59935,48113018700,2016,6597.0,27.92,36537.0,74600.0,29.0,2.97
59952,48113018801,2016,4742.0,21.63,45193.0,89400.0,9.0,2.71
59969,48113018802,2016,1048.0,22.27,43098.0,93600.0,22.0,8.46
59986,48113018900,2016,6201.0,20.8,42096.0,112100.0,24.0,3.02
60003,48113019004,2016,7119.0,9.4,51165.0,106000.0,14.0,1.81
60037,48113019014,2016,7818.0,35.39,31842.0,99700.0,21.0,2.65
60054,48113019016,2016,3219.0,38.47,29630.0,109100.0,0.0,0.0
60071,48113019018,2016,5399.0,18.45,47793.0,169100.0,0.0,0.0
60088,48113019019,2016,7207.0,28.55,35359.0,154000.0,0.0,0.0
60105,48113019020,2016,4915.0,8.79,61792.0,181100.0,39.0,3.79
60122,48113019021,2016,7383.0,22.48,40489.0,114200.0,39.0,3.56
60139,48113019023,2016,4862.0,2.48,68125.0,175000.0,0.0,0.0
60156,48113019024,2016,4340.0,10.8,62875.0,153300.0,0.0,0.0
60173,48113019025,2016,4956.0,3.18,81996.0,138900.0,6.0,3.13
60190,48113019026,2016,5277.0,5.95,62693.0,132700.0,9.0,2.15
60207,48113019027,2016,5250.0,7.78,54723.0,139300.0,22.0,1.64
60224,48113019028,2016,3570.0,8.14,54522.0,114600.0,7.0,1.78
60241,48113019029,2016,5605.0,18.02,48721.0,105700.0,12.0,1.48
60258,48113019031,2016,5981.0,4.58,77148.0,159400.0,7.0,1.46
60275,48113019032,2016,4137.0,16.88,45583.0,102200.0,18.0,4.25
60292,48113019033,2016,4773.0,31.63,34848.0,95500.0,3.0,0.67
60309,48113019034,2016,4403.0,17.42,33654.0,119800.0,0.0,0.0
60326,48113019035,2016,5337.0,33.85,30300.0,200500.0,0.0,0.0
60343,48113019036,2016,2896.0,2.66,102260.0,202700.0,0.0,0.0
60360,48113019037,2016,3679.0,5.31,87837.0,162400.0,0.0,0.0
60394,48113019039,2016,5628.0,7.37,65050.0,167500.0,0.0,0.0
60411,48113019040,2016,6210.0,10.64,49895.0,285200.0,0.0,0.0
60428,48113019041,2016,2892.0,3.58,91094.0,192500.0,0.0,0.0
60445,48113019042,2016,5099.0,2.98,69075.0,177700.0,3.0,0.36
60462,48113019043,2016,7616.0,1.62,98438.0,238500.0,3.0,2.0
60479,48113019100,2016,6106.0,8.63,61017.0,133800.0,0.0,0.0
60496,48113019202,2016,5102.0,25.27,47250.0,171000.0,0.0,0.0
60513,48113019203,2016,3895.0,8.32,73188.0,216100.0,0.0,0.0
60530,48113019204,2016,9656.0,8.37,60839.0,145300.0,0.0,0.0
60547,48113019205,2016,3599.0,0.0,106394.0,258000.0,0.0,0.0
60564,48113019206,2016,6400.0,6.16,40709.0,158900.0,1.0,0.06
60581,48113019208,2016,6756.0,32.44,30042.0,106300.0,0.0,0.0
60598,48113019210,2016,4001.0,2.02,106979.0,287200.0,0.0,0.0
60615,48113019211,2016,5490.0,2.72,55981.0,140200.0,0.0,0.0
60649,48113019213,2016,3189.0,48.01,23417.0,62100.0,0.0,0.0
60666,48113019301,2016,3037.0,0.69,250001.0,1180300.0,0.0,0.0
60683,48113019302,2016,5182.0,0.0,177250.0,906700.0,0.0,0.0
60700,48113019400,2016,4073.0,7.73,123750.0,891700.0,0.0,0.0
60717,48113019501,2016,7274.0,1.75,211679.0,1134800.0,0.0,0.0
60734,48113019502,2016,4535.0,1.9,151216.0,956600.0,0.0,0.0
60751,48113019600,2016,2251.0,1.46,176094.0,1295600.0,0.0,0.0
60768,48113019700,2016,1740.0,2.06,242857.0,1718800.0,0.0,0.0
60785,48113019800,2016,4925.0,4.1,170882.0,974500.0,0.0,0.0
60802,48113019900,2016,4284.0,21.18,37865.0,84700.0,12.0,2.1
60819,48113020000,2016,4471.0,1.19,134792.0,353800.0,0.0,0.0
60836,48113020100,2016,2460.0,22.95,34143.0,100400.0,12.0,2.91
60853,48113020200,2016,3996.0,23.74,27869.0,61000.0,0.0,0.0
60870,48113020300,2016,2095.0,17.55,19396.0,79300.0,0.0,0.0
60887,48113020400,2016,6307.0,7.27,57925.0,175000.0,0.0,0.0
60904,48113020500,2016,5322.0,53.19,15500.0,103600.0,22.0,1.65
60921,48113020600,2016,2414.0,0.0,250001.0,1239900.0,0.0,0.0
60938,48113020700,2016,4324.0,0.0,60056.0,160600.0,0.0,0.0
60989,48115950401,2016,4542.0,7.46,50417.0,68600.0,0.0,0.0
61006,48115950402,2016,3684.0,23.02,31128.0,45800.0,0.0,0.0
61023,48115950500,2016,3570.0,17.35,33993.0,48800.0,0.0,0.0
61040,48115950600,2016,1746.0,14.59,49688.0,80700.0,0.0,0.0
61125,48119950100,2016,2969.0,7.95,53100.0,87000.0,0.0,0.0
61142,48119950200,2016,2254.0,27.77,28491.0,54600.0,0.0,0.0
61159,48121020103,2016,11305.0,8.31,62167.0,144100.0,22.0,1.82
61176,48121020104,2016,3679.0,1.78,89500.0,214000.0,2.0,0.5
61193,48121020105,2016,8396.0,6.92,84685.0,168500.0,12.0,2.49
61210,48121020106,2016,6171.0,4.06,88071.0,166400.0,8.0,1.48
61227,48121020107,2016,5737.0,2.39,71921.0,156700.0,13.0,2.58
61244,48121020108,2016,15353.0,3.19,106495.0,195000.0,19.0,2.0
61261,48121020109,2016,3695.0,1.82,142340.0,339100.0,1.0,0.85
61278,48121020110,2016,5782.0,0.99,141818.0,276100.0,2.0,1.01
61295,48121020111,2016,4182.0,1.69,151912.0,346500.0,1.0,0.97
61312,48121020112,2016,3250.0,2.01,103333.0,219200.0,3.0,2.38
61329,48121020113,2016,10942.0,1.15,75611.0,153300.0,13.0,2.27
61346,48121020114,2016,9703.0,10.0,52153.0,143300.0,27.0,2.96
61363,48121020115,2016,5249.0,12.95,77625.0,165300.0,9.0,2.06
61380,48121020202,2016,9547.0,2.7,75631.0,150700.0,31.0,4.1
61397,48121020203,2016,5628.0,6.98,65000.0,110000.0,26.0,3.66
61414,48121020204,2016,3747.0,6.76,68095.0,209500.0,12.0,2.31
61431,48121020205,2016,1957.0,6.32,70066.0,199000.0,1.0,0.76
61448,48121020303,2016,10806.0,4.21,105123.0,306200.0,13.0,2.06
61465,48121020305,2016,7299.0,1.86,126706.0,325300.0,4.0,1.36
61482,48121020306,2016,6892.0,3.35,61704.0,173400.0,28.0,1.25
61499,48121020307,2016,10121.0,5.14,112021.0,298200.0,9.0,1.31
61516,48121020308,2016,10439.0,1.67,86694.0,141600.0,15.0,2.54
61533,48121020309,2016,9190.0,6.13,70714.0,161700.0,21.0,2.68
61550,48121020310,2016,2858.0,1.88,71528.0,279200.0,2.0,1.04
61567,48121020401,2016,8378.0,9.78,59070.0,148200.0,39.0,2.87
61584,48121020402,2016,5171.0,5.53,61658.0,139700.0,9.0,0.99
61601,48121020403,2016,3627.0,15.52,47054.0,117600.0,14.0,1.3
61618,48121020503,2016,6759.0,19.99,38172.0,111700.0,27.0,1.61
61635,48121020504,2016,2997.0,15.64,52477.0,89000.0,41.0,8.22
61652,48121020505,2016,6699.0,1.6,78092.0,145600.0,14.0,2.12
61669,48121020506,2016,1739.0,1.72,73542.0,161600.0,14.0,7.07
61686,48121020601,2016,5475.0,21.5,28250.0,111500.0,41.0,2.65
61703,48121020602,2016,8847.0,10.23,44133.0,103800.0,30.0,1.72
61720,48121020700,2016,3160.0,15.7,22137.0,161300.0,31.0,1.67
61737,48121020800,2016,5377.0,15.2,30241.0,116300.0,21.0,1.04
61771,48121021000,2016,5978.0,33.02,20148.0,75700.0,23.0,1.94
61788,48121021100,2016,2720.0,33.33,15450.0,77300.0,29.0,1.64
61805,48121021201,2016,6503.0,34.62,30413.0,83300.0,59.0,2.2
61822,48121021202,2016,5029.0,14.88,45991.0,115600.0,14.0,2.67
61856,48121021303,2016,7631.0,3.35,69695.0,159600.0,10.0,2.13
61873,48121021304,2016,5350.0,3.04,65102.0,242200.0,21.0,1.71
61890,48121021305,2016,3993.0,6.79,66488.0,221600.0,5.0,0.75
61907,48121021403,2016,10922.0,1.44,77406.0,179900.0,49.0,4.38
61924,48121021404,2016,8720.0,2.69,100188.0,206500.0,8.0,1.57
61941,48121021405,2016,9821.0,12.99,72554.0,176000.0,60.0,3.27
61958,48121021406,2016,7597.0,1.09,95091.0,184800.0,5.0,0.98
61975,48121021407,2016,6778.0,7.43,80782.0,166800.0,1.0,0.32
61992,48121021408,2016,6531.0,5.72,77028.0,165900.0,7.0,1.45
62009,48121021409,2016,7653.0,8.35,82295.0,174500.0,22.0,3.68
62026,48121021502,2016,4624.0,20.96,46705.0,106100.0,41.0,3.78
62043,48121021505,2016,5685.0,9.14,75297.0,151500.0,21.0,3.74
62060,48121021512,2016,4786.0,4.97,152188.0,418800.0,2.0,2.44
62077,48121021513,2016,3664.0,0.0,124342.0,219900.0,2.0,2.02
62094,48121021514,2016,4408.0,0.87,120787.0,242500.0,2.0,2.94
62111,48121021515,2016,9735.0,3.03,96986.0,267300.0,12.0,1.98
62128,48121021516,2016,6863.0,3.27,72418.0,149500.0,12.0,2.32
62145,48121021517,2016,2850.0,6.95,58434.0,272700.0,27.0,2.35
62162,48121021518,2016,3157.0,2.15,111019.0,194900.0,2.0,2.94
62179,48121021519,2016,13313.0,7.28,70687.0,174100.0,25.0,1.46
62196,48121021520,2016,3826.0,7.11,63197.0,115900.0,10.0,3.53
62213,48121021521,2016,4504.0,2.86,70953.0,127900.0,6.0,2.37
62230,48121021522,2016,1734.0,1.03,106875.0,392900.0,4.0,1.29
62247,48121021523,2016,3411.0,4.42,57865.0,124000.0,9.0,3.28
62264,48121021524,2016,1734.0,0.79,122083.0,298700.0,0.0,0.0
62281,48121021525,2016,9467.0,1.35,137548.0,323600.0,4.0,1.86
62298,48121021526,2016,6503.0,0.9,138531.0,368200.0,11.0,3.97
62315,48121021527,2016,6172.0,3.19,140578.0,297900.0,6.0,3.9
62332,48121021611,2016,4327.0,8.64,73347.0,171400.0,14.0,3.37
62349,48121021612,2016,3981.0,3.61,63750.0,163500.0,0.0,0.0
62366,48121021613,2016,5816.0,15.35,46815.0,150800.0,54.0,3.55
62383,48121021614,2016,3860.0,5.08,62250.0,136800.0,9.0,2.05
62400,48121021615,2016,4660.0,7.14,60788.0,128400.0,2.0,0.72
62417,48121021616,2016,4097.0,13.51,45208.0,148900.0,62.0,4.69
62434,48121021618,2016,4235.0,13.59,56094.0,110300.0,18.0,2.43
62451,48121021619,2016,2901.0,21.23,41097.0,15600.0,31.0,4.59
62485,48121021621,2016,3657.0,2.54,121518.0,229200.0,2.0,2.94
62502,48121021622,2016,5353.0,1.25,112214.0,230100.0,9.0,5.06
62519,48121021623,2016,6577.0,8.93,88257.0,280300.0,9.0,0.56
62536,48121021624,2016,7537.0,6.54,72375.0,229600.0,55.0,2.6
62553,48121021625,2016,6199.0,1.64,129375.0,378500.0,27.0,3.53
62570,48121021626,2016,2155.0,5.56,166172.0,467200.0,1.0,3.57
62587,48121021627,2016,7499.0,0.72,76608.0,325900.0,55.0,1.9
62604,48121021628,2016,6728.0,0.77,78566.0,172400.0,11.0,1.15
62621,48121021629,2016,6430.0,4.02,150948.0,474000.0,6.0,1.06
62638,48121021630,2016,5158.0,1.78,70068.0,197700.0,19.0,2.28
62655,48121021631,2016,5465.0,4.92,117685.0,226900.0,1.0,0.7
62672,48121021632,2016,3653.0,6.54,78625.0,263800.0,22.0,5.64
62689,48121021633,2016,4798.0,2.48,90208.0,164700.0,6.0,3.0
62723,48121021635,2016,4082.0,8.62,45373.0,229000.0,93.0,4.85
62740,48121021636,2016,7240.0,8.94,50000.0,312400.0,115.0,2.83
62757,48121021637,2016,4692.0,15.29,42238.0,170100.0,40.0,3.33
62774,48121021638,2016,3638.0,3.52,52500.0,147400.0,48.0,3.4
62791,48121021715,2016,4301.0,1.72,95139.0,177000.0,6.0,4.29
62808,48121021716,2016,4906.0,5.29,46405.0,174500.0,17.0,0.97
62825,48121021717,2016,6083.0,0.69,66365.0,146200.0,11.0,1.52
62842,48121021718,2016,9662.0,1.13,138205.0,332300.0,5.0,1.72
62859,48121021719,2016,4515.0,0.0,146569.0,322800.0,2.0,1.37
62876,48121021720,2016,3346.0,0.0,139792.0,294800.0,1.0,4.55
62893,48121021721,2016,4078.0,0.69,99715.0,186700.0,2.0,0.97
62910,48121021722,2016,3988.0,5.01,78938.0,163200.0,8.0,1.23
62927,48121021723,2016,1651.0,6.46,82014.0,144800.0,0.0,0.0
62944,48121021724,2016,4259.0,1.4,120469.0,268700.0,1.0,1.72
62961,48121021725,2016,3674.0,2.29,105377.0,226600.0,1.0,1.01
62978,48121021726,2016,3436.0,1.71,121532.0,234000.0,0.0,0.0
62995,48121021727,2016,4744.0,3.15,126538.0,314500.0,2.0,0.62
63012,48121021728,2016,2852.0,15.61,60962.0,26100.0,23.0,38.33
63029,48121021729,2016,3204.0,4.14,110500.0,218400.0,1.0,1.16
63046,48121021730,2016,3726.0,0.56,104375.0,187300.0,8.0,8.89
63063,48121021731,2016,4041.0,6.03,91350.0,177300.0,0.0,0.0
63080,48121021732,2016,2181.0,9.04,53378.0,162200.0,45.0,7.65
63097,48121021733,2016,4038.0,8.76,59035.0,213900.0,12.0,1.39
63131,48121021735,2016,3393.0,5.96,58639.0,214500.0,45.0,2.22
63148,48121021736,2016,2277.0,0.0,56220.0,185700.0,30.0,2.48
63165,48121021737,2016,4592.0,6.84,54929.0,234000.0,42.0,2.83
63182,48121021738,2016,3051.0,3.6,57820.0,218800.0,18.0,1.28
63216,48121021740,2016,4804.0,6.24,55417.0,151200.0,24.0,1.79
63233,48121021741,2016,2003.0,19.32,58824.0,177100.0,3.0,0.79
63250,48121021742,2016,5967.0,3.96,71139.0,160100.0,3.0,0.39
63267,48121021743,2016,3735.0,5.8,42401.0,146000.0,10.0,0.98
63284,48121021744,2016,3331.0,23.0,39712.0,96500.0,13.0,2.21
63301,48121021745,2016,5622.0,13.68,65993.0,113200.0,12.0,1.63
63318,48121021746,2016,3534.0,1.36,134451.0,403300.0,0.0,0.0
63335,48121021747,2016,4463.0,2.98,95536.0,255600.0,4.0,0.8
63352,48121021748,2016,4310.0,0.74,113889.0,273100.0,2.0,1.2
63369,48121021749,2016,3440.0,1.35,165703.0,471100.0,0.0,0.0
